project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,01,275.0443
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,02,275.3843
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,03,275.1942
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,04,274.7244
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,05,274.9569
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,06,274.9149
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,07,275.3645
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,June,08,275.4561
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,01,275.0506
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,02,275.3758
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,03,275.2027
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,04,274.7383
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,05,274.9739
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,06,274.9281
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,07,275.3512
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,July,08,275.4441
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,01,275.0556
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,02,275.3607
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,03,275.203
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,04,274.7473
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,05,274.9763
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,06,274.9341
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,07,275.3385
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Aug,08,275.4256
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,01,275.0673
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,02,275.3705
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,03,275.2111
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,04,274.7539
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,05,274.9802
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,06,274.9403
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,07,275.3464
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Sept,08,275.4364
