project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,rsds,SON,deutschland,88.00753,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,deutschland,0.08827762,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,deutschland,0.3201009,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,deutschland,0.01054476,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,deutschland,0.02246483,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,deutschland,3.02248e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,deutschland,3.362128e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,pr,MAM,deutschland,2.891301e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,pr,JJA,deutschland,3.01167e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,pr,SON,deutschland,2.82482e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,ANN,deutschland,0.8783759,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,DJF,deutschland,3.109744,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,MAM,deutschland,0.1760499,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,SON,deutschland,0.2277094,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,deutschland,284.5156,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,deutschland,278.0732,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,deutschland,283.5888,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,deutschland,292.129,seasonal,False,land only,NorESM1-ME_r1i1p1
