project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,JJA,CEU,230.4004,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,JJA,MED,310.5717,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,SON,NEU,55.94818,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,SON,CEU,95.176,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,rsds,SON,MED,178.1758,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,ANN,NEU,274.4842,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,ANN,CEU,280.248,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,ANN,MED,287.8001,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,DJF,NEU,264.8335,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,DJF,CEU,269.4722,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,DJF,MED,277.7255,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,MAM,NEU,272.3531,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,MAM,CEU,279.3639,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,MAM,MED,286.3246,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,JJA,NEU,285.0653,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,JJA,CEU,290.7478,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,JJA,MED,298.0087,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,SON,NEU,275.6847,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,SON,CEU,281.4079,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,tas,SON,MED,289.1418,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,ANN,NEU,2.411476e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,ANN,CEU,2.279976e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,ANN,MED,1.300267e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,DJF,NEU,2.126406e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,DJF,CEU,2.084442e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,DJF,MED,1.55626e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,MAM,NEU,1.933679e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,MAM,CEU,2.321841e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,MAM,MED,1.632605e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,JJA,NEU,2.960346e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,JJA,CEU,2.530886e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,JJA,MED,6.87286e-06,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,SON,NEU,2.625471e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,SON,CEU,2.182734e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,pr,SON,MED,1.324917e-05,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snc,ANN,NEU,59.58981,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
